314,309,33,6.58,6.51,0.49
315,1435,144,9.28,11.38,0.48
316,2476,275,8.62,16.26,0.54
317,831,126,5.74,9.66,1.88
318,1445,158,8.51,11.99,0.45
319,309,33,6.62,7.5,0.47
320,1130,144,7.14,11.18,0.47
321,682,75,7.87,7.85,0.45
322,1140,203,5.07,12.5,0.42
323,702,97,6.25,9.17,0.58
324,681,64,9.11,7.39,0.5
325,861,134,5.63,10.19,0.63
326,688,94,6.22,9.1,0.45
327,679,74,7.95,9.92,0.46
328,680,60,9.8,8.14,0.52
329,305,35,5.94,7.98,0.44
330,313,31,7.13,8.5,0.61
331,1410,217,5.98,13.16,0.41
332,311,31,7.06,6.93,0.48
333,823,191,3.62,14.32,0.46
334,314,30,7.45,8.03,0.51
335,680,157,3.44,11.7,0.48
336,309,28,7.75,7.88,0.44
337,309,28,7.75,8.03,0.48
338,314,31,6.95,6.66,0.58
339,314,34,6.34,7.83,2.22
340,313,29,7.67,7.17,0.4
341,310,32,6.86,6.76,0.53
342,722,2000,-0.07,71.52,0.53
343,314,31,6.95,7.81,0.58
344,311,31,6.87,8.27,0.5
345,256,49,3.23,8.11,2.25
346,311,34,6.5,7.37,0.46
347,711,338,1.48,21.62,0.46
348,301,50,4.17,8.14,0.49
349,816,130,5.46,10.05,0.59
350,313,31,7.13,6.74,0.44
351,1968,193,9.72,12.07,0.53
352,1436,161,8.31,11.66,0.43
353,697,96,6.27,11.18,0.53
354,2470,333,7.1,14.73,0.5
355,306,40,5.36,8.47,1.41
356,693,74,8.12,9.23,0.55
357,880,162,4.79,10.28,0.55
358,862,159,4.74,12.35,0.46
359,2474,304,7.77,17.82,0.5
360,1668,177,8.86,12.4,1.83
361,705,84,7.21,8.76,0.58
362,686,81,7.25,11.28,0.49
363,1785,219,7.69,12.69,0.5
364,2471,300,7.86,18.39,0.42
365,1237,145,7.83,12.36,0.49
366,693,67,8.97,9.76,0.45
367,683,70,8.34,8.65,0.58
368,1235,174,6.49,12.81,0.69
369,679,74,7.91,9.12,0.53
370,3253,901,0.33,37.63,0.55
371,679,61,9.52,7.04,0.56
372,1796,163,10.45,11.11,1.77
373,1522,213,6.62,14.02,0.5
374,310,33,6.61,8.5,0.65
375,678,78,7.45,9.85,0.55
376,1113,120,8.51,10.56,0.65
377,694,81,7.28,8.82,0.54
378,695,92,6.47,8.12,0.56
379,1440,165,8.11,13.3,0.5
380,683,96,6.03,10.55,0.55
381,1437,153,8.74,11.62,0.54
382,310,30,7.32,7.44,0.5
383,313,31,7.02,7.55,0.62
384,805,113,6.17,9.21,1.51
385,707,93,6.59,9.01,0.57
386,2460,325,7.22,16.49,0.56
387,689,82,7.24,7.24,0.58
388,311,31,6.87,7.1,0.46
389,310,30,7.32,7.16,0.51
390,1130,136,7.61,9.23,0.49
391,1417,184,7.17,11.22,0.6
392,708,74,8.22,9.06,0.67
393,697,102,5.83,9.82,0.6
394,1791,223,7.55,13.09,2.57
395,1398,166,7.81,9.57,0.55
396,311,30,7.35,7.5,0.54
397,1129,149,6.9,10.46,0.55
398,683,74,7.94,8.15,1.96
399,683,78,7.57,9.17,0.61
400,1438,200,6.65,10.6,0.49
401,298,39,5.19,7.46,0.58
402,704,91,6.63,9.48,0.56
403,313,31,7.05,8.16,0.61
404,315,31,7.05,8.01,0.5
405,679,67,8.78,8.23,0.59
406,3254,378,1.33,11.08,0.5
407,1129,143,7.17,8.03,0.5
408,2021,245,7.83,14.06,0.57
409,1791,216,7.82,13.87,0.48
410,2011,229,8.36,13.03,0.54
411,1443,163,8.23,10.04,0.55
412,312,35,6.17,6.85,0.61
413,309,37,5.86,6.81,0.6
414,691,71,8.46,10.37,0.46
415,1436,152,8.77,11.02,0.57
416,1118,144,7.08,10.26,0.54
417,1418,191,6.88,10.45,0.52
418,313,38,5.71,7.31,0.55
419,310,33,6.41,7.28,0.56
420,1403,174,7.49,10.94,0.41
421,1956,222,8.36,13.3,0.52
422,722,86,7.28,10.37,0.5
423,898,530,1.24,22.15,0.64
424,1444,519,2.35,24.08,0.56
425,655,123,4.46,11.13,0.46
426,315,34,6.56,6.87,0.66
427,313,31,7.13,7.53,0.45
428,1795,242,6.95,14.84,0.6
429,691,82,7.2,8.27,0.56
430,1521,213,6.66,12.55,0.49
431,680,60,9.82,7.73,0.67
432,313,31,7.02,7.78,0.56
433,1122,119,8.67,9.33,0.52
434,681,72,8.08,9.2,0.54
435,709,97,6.34,10.6,0.71
436,309,39,5.56,8.23,0.59
437,694,87,6.84,9.43,0.55
438,1234,140,8.13,9.7,0.46
439,685,68,8.65,8.71,0.53
440,1525,170,8.39,13.2,0.43
441,698,91,6.58,8.85,0.63
442,673,74,7.77,10.7,0.51
443,1676,201,7.8,14.32,0.52
444,1129,134,7.68,10.44,0.49
445,1418,149,8.88,8.07,0.5
446,704,126,4.76,8.92,0.44
447,679,76,7.72,7.29,0.59
448,311,29,7.34,7.54,0.55
449,688,94,6.25,8.87,0.5
450,310,30,7.07,7.35,0.56
451,1523,207,6.82,10.8,0.5
452,309,35,6.24,7.46,0.45
453,722,90,6.97,9.12,0.5
454,680,83,6.99,9.38,0.57
455,852,125,5.98,9.48,0.62
456,683,109,5.28,10.02,0.46
457,313,33,6.55,6.82,0.53
458,1525,185,7.67,12.87,0.67
459,303,36,5.9,6.76,0.5
460,300,35,5.99,8.04,0.51
461,1522,189,7.46,13.74,0.56
462,1131,180,5.68,12.92,0.5
463,295,42,4.73,7.94,0.64
464,691,105,5.64,10.43,0.57
465,703,85,7.15,8.98,0.8
466,819,124,5.77,12.43,0.45
467,3254,788,0.42,32.45,0.52
468,694,80,7.52,8.67,0.48
469,314,37,5.82,7.1,2.59
470,313,32,6.72,7.15,0.5
471,704,86,7.1,8.67,0.52
472,699,101,5.94,9.47,0.47
473,1420,163,8.11,10.7,0.52
474,2472,312,7.59,15.62,0.57
475,1959,247,7.47,12.2,0.55
476,687,85,6.92,9.04,0.47
477,703,84,7.21,9.83,0.52
478,1788,209,8.07,12.48,0.51
479,310,31,7.03,7.86,0.5
480,1955,212,8.78,12.28,0.4
481,710,92,6.63,8.19,0.49
482,1528,222,6.38,14.29,0.49
483,292,39,4.95,7.69,0.44
484,312,31,6.9,6.88,0.54
485,308,31,6.77,7.76,0.65
486,1129,129,7.97,10.71,0.59
487,697,97,6.18,10.61,0.46
488,313,31,6.98,7.25,0.63
489,304,35,6.04,7.76,0.52
490,316,33,6.61,8.06,0.75
491,1521,149,9.55,10.52,0.5
492,1438,168,7.92,12.71,0.69
493,1137,189,5.41,12.17,0.5
494,1801,209,8.12,11.76,2.44
495,312,31,6.95,8.35,0.61
496,1963,215,8.68,14.18,0.53
497,1437,189,7,11.1,0.46
498,695,96,6.16,9.04,0.43
499,1128,149,6.89,10.42,0.57
500,697,79,7.65,9.12,0.56
